상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202406A0351184,롯데리아무안점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46840,무안군,46840250,무안읍,4684025023,무안읍,4684025023108130045,1,대지,813.0,45.0,전라남도 무안군 무안읍 성남리 813-45,468404688135,전라남도 무안군 무안읍 면성1길,129.0,,4684025023108130045000001,,전라남도 무안군 무안읍 면성1길 129,534803.0,58529,,,,126.473457795958,34.9868438672498
MA0101202411A0187861,버거킹나주,빛가람점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46170,나주시,46170620,빛가람동,4617013400,빛가람동,4617013400101890002,1,대지,189.0,2.0,전라남도 나주시 빛가람동 189-2,461703295055,전라남도 나주시 전력로,2.0,,4617013400101890002000001,이화프라자,전라남도 나주시 전력로 2,520350.0,58217,,1,,126.785392489143,35.0215706708767
MA0101202505A0021721,버거킹여수웅천점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130790,시전동,4613013400,웅천동,4613013400116960002,1,대지,1696.0,2.0,전라남도 여수시 웅천동 1696-2,461303282088,전라남도 여수시 예울마루로,37.0,15.0,4613013400116960002000001,,전라남도 여수시 예울마루로 37-15,555030.0,59691,,,,127.670867619937,34.7465629383907
MA0106202504A0009169,한국맥도날드여수미평DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46130,여수시,46130730,미평동,4613012200,미평동,4613012200105900002,1,대지,590.0,2.0,전라남도 여수시 미평동 590-2,461303282069,전라남도 여수시 좌수영로,387.0,,4613012200105900002040051,,전라남도 여수시 좌수영로 387,550240.0,59698,,,,127.705892828861,34.7636266882503
MA0101202504A0098850,롯데리아이마트,여수점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130625,광림동,4613012100,오림동,4613012100104050001,1,대지,405.0,1.0,전라남도 여수시 오림동 405-1,461303282069,전라남도 여수시 좌수영로,277.0,,4613012100104050001010440,이마트,전라남도 여수시 좌수영로 277,550210.0,59714,,1,,127.714985948955,34.7579218890313
MA0106202405A0008820,한국맥도날드순천조례DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46150,순천시,46150661,왕조1동,4615013300,조례동,4615013300103820001,1,대지,382.0,1.0,전라남도 순천시 조례동 382-1,461503283036,전라남도 순천시 순광로,75.0,,4615013300103820001000002,,전라남도 순천시 순광로 75,540964.0,57948,,,,127.528664208353,34.95744082884
MA0106202404A0009442,한국맥도날드순천덕암DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46150,순천시,46150570,덕연동,4615011300,덕암동,4615011300101460032,1,대지,146.0,32.0,전라남도 순천시 덕암동 146-32,461504649102,전라남도 순천시 구암원길,1.0,,4615011300101460032000002,,전라남도 순천시 구암원길 1,540120.0,57964,,,,127.509023248777,34.9416063838224
MA0106202506A2211661,롯데리아 이마트여수점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130625,광림동,4613012100,오림동,4613012100104050001,1,대지,405.0,1.0,전라남도 여수시 오림동 405-1,461303282069,전라남도 여수시 좌수영로,277.0,,4613012100104050001010440,,전라남도 여수시 좌수영로 277,550210.0,59714,,,,127.714985948955,34.7579218890313
MA0106202401A0008725,한국맥도날드순천조례DT,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46150,순천시,46150661,왕조1동,4615013300,조례동,4615013300103820001,1,대지,382.0,1.0,전라남도 순천시 조례동 382-1,461503283036,전라남도 순천시 순광로,75.0,,4615013300103820001000002,,전라남도 순천시 순광로 75,540964.0,57948,,,,127.528664208353,34.95744082884
MA0106202401A0009080,한국맥도날드이마트,여수점,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46130,여수시,46130625,광림동,4613012100,오림동,4613012100104050001,1,대지,405.0,1.0,전라남도 여수시 오림동 405-1,461303282069,전라남도 여수시 좌수영로,277.0,,4613012100104050001010440,,전라남도 여수시 좌수영로 277,550210.0,59714,,,,127.714985948955,34.7579218890313
MA0106202201A0045969,롯데리아목포상동,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110757,하당동,4611015800,상동,4611015800108480003,1,대지,848.0,3.0,전라남도 목포시 상동 848-3,461102281002,전라남도 목포시 백년대로,339.0,,4611015800108480003004007,,전라남도 목포시 백년대로 339,530822.0,58664,,,,126.424143831772,34.8059017057761
MA0106202405A0008825,한국맥도날드목포남악DT,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46840,무안군,46840256,삼향읍,4684025622,삼향읍,4684025622121480000,1,대지,2148.0,,전라남도 무안군 삼향읍 남악리 2148,468403296002,전라남도 무안군 삼향읍 남악3로,58.0,,4684025622121480000000001,,전라남도 무안군 삼향읍 남악3로 58,534821.0,58567,,,,126.460678384894,34.8107924294587
MA0106202401A0008807,맥도날드광양DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46230,광양시,46230530,중마동,4623010600,중동,4623010600113090003,1,대지,1309.0,3.0,전라남도 광양시 중동 1309-3,462304655138,전라남도 광양시 동광길,5.0,,4623010600113090003042869,,전라남도 광양시 동광길 5,545879.0,57786,,,,127.699689069415,34.9393238251867
MA0106202401A0008549,한국맥도날드광양DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46230,광양시,46230530,중마동,4623010600,중동,4623010600113090003,1,대지,1309.0,3.0,전라남도 광양시 중동 1309-3,462304655138,전라남도 광양시 동광길,5.0,,4623010600113090003042869,,전라남도 광양시 동광길 5,545879.0,57786,,,,127.699689069415,34.9393238251867
MA0106202401A0008905,한국맥도날드목포남악DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46840,무안군,46840256,삼향읍,4684025622,삼향읍,4684025622121480000,1,대지,2148.0,,전라남도 무안군 삼향읍 남악리 2148,468403296002,전라남도 무안군 삼향읍 남악3로,58.0,,4684025622121480000000001,,전라남도 무안군 삼향읍 남악3로 58,534821.0,58567,,,,126.460678384894,34.8107924294587
MA0106202404A0009046,한국맥도날드목포석현DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46110,목포시,46110756,상동,4611016000,석현동,4611016000108160085,1,대지,816.0,85.0,전라남도 목포시 석현동 816-85,461103281095,전라남도 목포시 영산로,577.0,,4611016000108160085000001,,전라남도 목포시 영산로 577,530822.0,58616,,,,126.420218570963,34.8171054391026
MA0106202401A0009201,한국맥도날드여수학동DT점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46130,여수시,46130780,쌍봉동,4613012800,학동,4613012800100820003,1,대지,82.0,3.0,전라남도 여수시 학동 82-3,461303282023,전라남도 여수시 망마로,9.0,,4613012800100820003058192,,전라남도 여수시 망마로 9,555808.0,59676,,,,127.66436558481,34.761020960399
MA0106202401A0008624,맥도날드순천조례DT,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46150,순천시,46150661,왕조1동,4615013300,조례동,4615013300103820001,1,대지,382.0,1.0,전라남도 순천시 조례동 382-1,461503283036,전라남도 순천시 순광로,75.0,,4615013300103820001000002,,전라남도 순천시 순광로 75,540964.0,57948,,,,127.528664208353,34.95744082884
MA0106202401A0009016,맥도날드목포석현점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,46,전라남도,46110,목포시,46110756,상동,4611016000,석현동,4611016000108160085,1,대지,816.0,85.0,전라남도 목포시 석현동 816-85,461103281095,전라남도 목포시 영산로,577.0,,4611016000108160085000001,,전라남도 목포시 영산로 577,530822.0,58616,,,,126.420218570963,34.8171054391026
MA0101202505A0010737,롯데리아디오션리조트점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130780,쌍봉동,4613013100,소호동,4613013100109230000,1,대지,923.0,,전라남도 여수시 소호동 923,461303282043,전라남도 여수시 소호로,295.0,,4613013100200970000000001,디오션리조트,전라남도 여수시 소호로 295,555060.0,59670,,2,,127.643333188164,34.7333887813733
MA0101202504A0015630,롯데리아무안오룡점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46840,무안군,46840253,일로읍,4684025335,일로읍,4684025335101220000,1,대지,122.0,,전라남도 무안군 일로읍 오룡리 122,468403352054,전라남도 무안군 일로읍 오룡번영3로,40.0,,4684025335101220000000001,위드유타워,전라남도 무안군 일로읍 오룡번영3로 40,534900.0,58581,,,,126.483543476399,34.8035452172891
MA0106202512A1250609,롯데리아순천,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150620,중앙동,4615012100,중앙동,4615012100100610030,1,대지,61.0,30.0,전라남도 순천시 중앙동 61-30,461503283038,전라남도 순천시 중앙로,120.0,1.0,4615012100100610030009178,,전라남도 순천시 중앙로 120-1,540210.0,57942,,,,127.484338259241,34.9563547308009
MA0106202201A0521681,KFC순천연향동,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150570,덕연동,4615011400,연향동,4615011400113260001,1,대지,1326.0,1.0,전라남도 순천시 연향동 1326-1,461504649690,전라남도 순천시 연향중앙상가길,9.0,,4615011400113260001064382,,전라남도 순천시 연향중앙상가길 9,540704.0,57967,,,,127.519526583079,34.9529283024849
MA0106202201A0046092,롯데리아목포,상동점,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110757,하당동,4611015800,상동,4611015800108480003,1,대지,848.0,3.0,전라남도 목포시 상동 848-3,461102281002,전라남도 목포시 백년대로,339.0,,4611015800108480003004007,,전라남도 목포시 백년대로 339,530822.0,58664,,,,126.424143831772,34.8059017057761
MA0106202201A0521717,KFC목포이마트,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110790,옥암동,4611016400,옥암동,4611016400109150025,1,대지,915.0,25.0,전라남도 목포시 옥암동 915-25,461103281056,전라남도 목포시 옥암로,138.0,,4611016400109150025028594,,전라남도 목포시 옥암로 138,530831.0,58657,,,,126.425207822001,34.8116306002509
MA0106202511A2262056,롯데리아목포석현점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110756,상동,4611015800,상동,4611015800102510038,1,대지,251.0,38.0,전라남도 목포시 상동 251-38,461103281095,전라남도 목포시 영산로,559.0,,4611015800102510038000001,,전라남도 목포시 영산로 559,530822.0,58617,,,,126.41967159579,34.8156155305762
MA010120220805171751,롯데리아산북점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,52,전북특별자치도,52130,군산시,52130710,소룡동,5213014600,소룡동,5213014600115320003,1,대지,1532.0,3.0,전북특별자치도 군산시 소룡동 1532-3,521303268007,전북특별자치도 군산시 공단대로,566.0,,4513014600115320003008331,,전북특별자치도 군산시 공단대로 566,573882.0,54014,,,,126.684314923601,35.9704239040582
MA010120220807361379,롯데리아,부안점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,52,전북특별자치도,52800,부안군,52800250,부안읍,5280025021,부안읍,5280025021101240002,1,대지,124.0,2.0,전북특별자치도 부안군 부안읍 동중리 124-2,528003280054,전북특별자치도 부안군 부안읍 석정로,191.0,,4580025021101240002025398,봉덕리,전북특별자치도 부안군 부안읍 석정로 191,579802.0,56307,,,,126.737398659681,35.7285742842339
MA010120220807566339,롯데리아,남원점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,52,전북특별자치도,52190,남원시,52190520,죽항동,5219010400,쌍교동,5219010400102470002,1,대지,247.0,2.0,전북특별자치도 남원시 쌍교동 247-2,521903271007,전북특별자치도 남원시 남문로,448.0,,4519010400102470002316093,,전북특별자치도 남원시 남문로 448,590988.0,55775,,1,,127.380316094684,35.4062010376708
MA010120220807429499,롯데리아순창DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,52,전북특별자치도,52770,순창군,52770250,순창읍,5277025026,순창읍,5277025026103940006,1,대지,394.0,6.0,전북특별자치도 순창군 순창읍 교성리 394-6,527703278029,전북특별자치도 순창군 순창읍 순창로,164.0,,4577025026103940006000001,,전북특별자치도 순창군 순창읍 순창로 164,595802.0,56049,,,,127.140720237331,35.3700248698362
MA010120220813235721,버거킹전주,중앙점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,52,전북특별자치도,52111,전주시 완산구,52111510,중앙동,5211111700,고사동,5211111700100020006,1,대지,2.0,6.0,전북특별자치도 전주시 완산구 고사동 2-6,521113266077,전북특별자치도 전주시 완산구 팔달로,225.0,,4511111700100010002016332,,전북특별자치도 전주시 완산구 팔달로 225,560802.0,54999,,1,,127.145265415859,35.8222435022398
MA010120220807973836,롯데리아동산점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,52,전북특별자치도,52113,전주시 덕진구,52113665,여의동,5211313900,여의동2가,5211313900107010000,1,대지,701.0,,전북특별자치도 전주시 덕진구 여의동2가 701,521133267072,전북특별자치도 전주시 덕진구 편운로,6.0,,4511312800107010000012614,외,전북특별자치도 전주시 덕진구 편운로 6,561330.0,54848,,1,,127.077034230919,35.8708302509768
MA010120220807184051,롯데리아조촌,D/T점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,52,전북특별자치도,52130,군산시,52130650,조촌동,5213013400,조촌동,5213013400108280005,1,대지,828.0,5.0,전북특별자치도 군산시 조촌동 828-5,521303268094,전북특별자치도 군산시 조촌로,111.0,,4513013400108280005039518,,전북특별자치도 군산시 조촌로 111,573885.0,54076,,,,126.737397755844,35.9739404541261
